date,item_nbr,logunits,store_nbr,units,station_nbr,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day,week,weekday,quarter,holiday,blackfriday,isholiday,isblackfriday
2012-12-23,9,3.9318256327243257,1,50.0,1,40.0,25.0,33.0,4.666666666666667,17.0,27.0,32.0,0.0,,, ,0.0,0.0,29.6,29.79,8.4,25.0,9.2,2012,12,23,51,6,4,,,0,0
2012-12-24,9,0.6931471805599453,1,1.0,1,40.0,27.0,34.0,0.8888888888888888,17.0,27.0,31.0,0.0,,, ,0.0,0.0,29.82,30.01,3.1,26.0,4.5,2012,12,24,52,0,4,Christmas Eve,,1,0
2012-12-26,9,2.833213344056216,1,16.0,1,37.0,19.0,28.0,-7.555555555555554,19.0,26.0,37.0,0.0,,,RA SN BR,0.5222222222222223,0.11,30.09,30.23,4.3,5.0,5.0,2012,12,26,52,2,4,,,0,0
2012-12-27,9,3.7376696182833684,1,41.0,1,44.0,31.0,38.0,-5.0,32.0,35.0,27.0,0.0,,,RA SN BR UP,0.8888888888888888,1.98,29.4,29.52,16.4,3.0,19.8,2012,12,27,52,3,4,,,0,0
2012-12-28,9,4.5217885770490405,1,91.0,1,36.0,27.0,32.0,-2.0,20.0,28.0,33.0,0.0,,, ,0.12798219626156393,0.0,29.67,29.89,10.3,30.0,10.7,2012,12,28,52,4,4,,,0,0
2012-12-29,9,3.5263605246161616,1,33.0,1,32.0,25.0,29.0,-3.5555555555555562,23.0,27.0,36.0,0.0,,,SN FZFG BR,1.6666666666666667,0.0,29.67,29.79,4.7,1.0,6.4,2012,12,29,52,5,4,,,0,0
2012-12-30,9,3.295836866004329,1,26.0,1,30.0,20.0,25.0,-6.1111111111111125,14.0,23.0,40.0,0.0,,,SN UP,0.1837703913113257,0.0,29.5,29.69,13.5,30.0,13.8,2012,12,30,52,6,4,,,0,0
2012-12-31,9,3.6109179126442243,1,36.0,1,34.0,15.0,25.0,0.9998881955668316,16.0,27.562932214563226,40.0,0.0,,, ,0.213550216673594,0.02,29.78,29.92,7.3,24.0,7.5,2012,12,31,1,0,4,New Year's Eve,,1,0
2013-01-01,9,4.007333185232471,1,54.0,1,36.0,18.0,27.0,-2.5555555555555562,13.0,25.0,38.0,0.0,,, ,0.0,0.07,29.6,29.79,10.0,28.0,11.5,2013,1,1,1,1,1,New Year's Day,,1,0
2013-01-02,9,2.6390573296152584,1,13.0,1,28.0,8.0,18.0,-5.8888888888888875,4.0,15.0,47.0,0.0,,, ,0.0,0.0,29.79,29.99,7.7,29.0,8.9,2013,1,2,1,2,1,,,0,0
2013-01-03,9,2.1972245773362196,1,8.0,1,25.0,5.0,15.0,-6.8888888888888875,-3.0,11.0,50.0,0.0,,, ,0.0,0.0,29.92,30.09,5.2,28.0,5.9,2013,1,3,1,3,1,,,0,0
2013-01-04,9,3.2188758248682006,1,24.0,1,38.0,17.0,28.0,-2.4444444444444446,17.0,26.0,37.0,0.0,,, ,0.0,0.0,29.72,29.88,8.6,22.0,8.9,2013,1,4,1,4,1,,,0,0
2013-01-05,9,4.442651256490317,1,84.0,1,41.0,22.0,32.0,1.2222222222222223,17.0,28.0,33.0,0.0,,, ,0.011111111111111113,0.0,29.88,30.1,6.2,28.0,8.1,2013,1,5,1,5,1,,,0,0
2013-01-06,9,3.5553480614894135,1,34.0,1,42.0,21.0,32.0,2.0,23.0,29.0,33.0,0.0,,,SN,0.022222222222222227,0.0,29.89,30.04,4.0,23.0,4.4,2013,1,6,1,6,1,,,0,0
2013-01-07,9,4.127134385045092,1,61.0,1,37.0,22.0,30.0,-0.4444444444444444,19.0,28.0,35.0,0.0,,, ,0.011111111111111113,0.0,30.03,30.25,2.6,30.0,4.6,2013,1,7,2,0,1,,,0,0
2013-01-08,9,3.332204510175204,1,27.0,1,45.0,25.0,35.0,5.8888888888888875,24.0,31.0,30.0,0.0,,, ,0.0,0.0,30.14,30.32,6.1,23.0,6.4,2013,1,8,2,1,1,,,0,0
2013-01-09,9,2.1972245773362196,1,8.0,1,45.0,23.0,34.0,10.111111111111107,25.0,32.0,31.0,0.0,,,BR HZ,0.0,0.0,30.08,30.22,4.4,23.0,4.9,2013,1,9,2,2,1,,,0,0
2013-01-10,9,3.2188758248682006,1,24.0,1,47.0,32.0,40.0,11.777777777777779,22.0,34.0,25.0,0.0,,, ,0.0,0.0,30.09,30.33,11.0,30.0,11.5,2013,1,10,2,3,1,,,0,0
2013-01-11,9,4.0943445622221,1,59.0,1,41.0,25.0,33.0,14.555555555555555,27.0,32.0,32.0,0.0,,,RA BR,0.0,0.13,30.27,30.41,0.4,16.0,1.1,2013,1,11,2,4,1,,,0,0
2013-01-12,9,4.060443010546419,1,57.0,1,44.0,39.0,42.0,12.111111111111107,39.0,40.0,23.0,0.0,,,FG+ FG BR,0.0,0.0,30.01,30.18,0.6,20.0,1.2,2013,1,12,2,5,1,,,0,0
2013-01-13,9,4.276666119016055,1,71.0,1,52.0,42.0,47.0,2.333333333333333,44.0,46.0,18.0,0.0,,,FG+ FG BR,0.011111111111111113,0.0,29.93,30.08,4.6,21.0,4.6,2013,1,13,2,6,1,,,0,0
2013-01-14,9,3.4011973816621555,1,29.0,1,63.0,41.0,52.0,2.6666666666666665,39.0,46.0,13.0,0.0,,, ,0.0,0.0,29.83,30.05,6.7,27.0,9.2,2013,1,14,3,0,1,,,0,0
2013-01-15,9,4.23410650459726,1,68.0,1,43.0,32.0,38.0,-1.1111111111111112,22.0,32.0,27.0,0.0,,, ,0.03333333333333333,0.0,30.11,30.28,2.9,34.0,3.4,2013,1,15,3,1,1,,,0,0
2013-01-16,9,2.772588722239781,1,15.0,1,34.0,30.0,32.0,0.7777777777777778,28.0,31.0,33.0,0.0,,,FZRA SN FZFG BR,0.9555555555555556,0.01,29.88,30.0,1.6,36.0,3.3,2013,1,16,3,2,1,,,0,0
2013-01-17,9,2.8903717578961645,1,17.0,1,42.0,29.0,36.0,4.111111111111111,23.0,30.0,29.0,0.0,,, ,0.0,0.51,29.78,29.97,5.6,26.0,8.1,2013,1,17,3,3,1,,,0,0
2013-01-18,9,4.0943445622221,1,59.0,1,29.0,15.0,22.0,0.8888888888888888,-1.0,16.0,43.0,0.0,,, ,0.0,0.0,30.12,30.32,6.9,30.0,9.2,2013,1,18,3,4,1,,,0,0
2013-01-19,9,4.543294782270004,1,93.0,1,47.0,22.0,35.0,8.11111111111111,19.0,31.0,30.0,0.0,,, ,0.0,0.0,29.98,30.1,10.0,22.0,10.3,2013,1,19,3,5,1,,,0,0
2013-01-20,9,2.4849066497880004,1,11.0,1,54.0,29.0,42.0,8.444444444444445,22.0,34.0,23.0,0.0,,, ,0.0,0.0,29.54,29.72,12.5,25.0,14.5,2013,1,20,3,6,1,,,0,0
2013-01-21,9,2.4849066497880004,1,11.0,1,29.0,20.0,25.0,0.1111111111111111,7.0,20.0,40.0,0.0,,,SN BR,0.13333333333333336,0.01,29.82,29.98,5.5,25.0,7.5,2013,1,21,4,0,1,Martin Luther King Jr. Day,,1,0
2013-01-22,9,3.4657359027997265,1,31.0,1,25.0,13.0,19.0,-2.0,7.0,17.0,46.0,0.0,,,SN BR,0.05555555555555555,0.0,29.7,29.89,8.1,29.0,8.5,2013,1,22,4,1,1,,,0,0
2013-01-23,9,2.5649493574615367,1,12.0,1,16.0,6.0,11.0,1.1111111111111112,-11.0,7.0,54.0,0.0,,, ,0.14444444444444446,0.0,29.93,30.11,9.2,29.0,9.9,2013,1,23,4,2,1,,,0,0
2013-01-24,9,2.302585092994046,1,9.0,1,19.0,2.0,11.0,2.4444444444444446,-12.0,7.0,54.0,0.0,,, ,0.0,0.0,29.95,30.13,12.0,30.0,12.3,2013,1,24,4,3,1,,,0,0
2013-01-25,9,3.1780538303479458,1,23.0,1,24.0,8.0,16.0,3.6666666666666665,-8.0,12.0,49.0,0.0,,,SN,0.16666666666666666,0.0,30.04,30.21,8.9,29.0,9.2,2013,1,25,4,4,1,,,0,0
2013-01-26,9,3.9889840465642745,1,53.0,1,24.0,11.0,18.0,1.7777777777777777,0.0,14.0,47.0,0.0,,, ,0.011111111111111113,0.0,29.91,30.1,8.9,31.0,9.2,2013,1,26,4,5,1,,,0,0
2013-01-27,9,3.7376696182833684,1,41.0,1,30.0,14.0,22.0,10.0,-2.0,16.0,43.0,0.0,,, ,0.08888888888888889,0.0,30.18,30.38,9.9,30.0,10.0,2013,1,27,4,6,1,,,0,0
2013-01-28,9,2.1972245773362196,1,8.0,1,32.0,18.0,25.0,16.77777777777778,8.0,21.0,40.0,0.0,,,SN BR UP,0.5444444444444445,0.14,30.14,30.28,0.6,31.0,1.8,2013,1,28,5,0,1,,,0,0
2013-01-29,9,1.6094379124341003,1,4.0,1,36.0,25.0,31.0,16.0,25.0,29.0,34.0,0.0,,,RA SN BR,0.05555555555555555,0.02,29.97,30.16,1.9,36.0,1.9,2013,1,29,5,1,1,,,0,0
2013-01-30,9,2.3978952727983707,1,10.0,1,62.0,34.0,48.0,6.0,45.0,47.0,17.0,0.0,,,RA FG+ BR,0.12222222222222225,0.07,29.69,29.78,5.9,20.0,6.5,2013,1,30,5,2,1,,,0,0
2013-01-31,9,2.0794415416798357,1,7.0,1,63.0,31.0,47.0,3.6666666666666665,34.0,43.0,18.0,0.0,,,RA,0.0,0.31,29.1,29.27,16.4,24.0,19.5,2013,1,31,5,3,1,,,0,0
2013-02-01,9,3.5263605246161616,1,33.0,1,34.0,23.0,29.0,-2.6666666666666665,7.0,23.0,36.0,0.0,,, ,0.07777777777777778,0.0,29.59,29.81,13.5,27.0,14.5,2013,2,1,5,4,1,,,0,0
2013-02-02,9,3.970291913552122,1,52.0,1,30.0,17.0,24.0,1.1111111111111112,4.0,19.0,41.0,0.0,,, ,0.17777777777777778,0.0,29.96,30.14,5.8,25.0,7.0,2013,2,2,5,5,1,,,0,0
2013-02-03,9,3.4011973816621555,1,29.0,1,28.0,19.0,24.0,1.7777777777777777,18.0,23.0,41.0,0.0,,,SN,0.07777777777777778,0.0,29.75,29.89,4.1,34.0,5.0,2013,2,3,5,6,1,,,0,0
2013-02-04,9,4.174387269895637,1,64.0,1,31.0,20.0,26.0,6.5555555555555545,8.0,20.0,39.0,0.0,,, ,0.17777777777777778,0.0,29.6,29.79,11.5,27.0,11.8,2013,2,4,6,0,1,,,0,0
2013-02-05,9,3.4011973816621555,1,29.0,1,31.0,20.0,26.0,5.333333333333333,8.0,21.0,39.0,0.0,,,SN,0.1,0.0,29.81,29.98,2.1,26.0,3.8,2013,2,5,6,1,1,,,0,0
2013-02-06,9,4.060443010546419,1,57.0,1,39.0,21.0,30.0,9.111111111111107,17.0,26.0,35.0,0.0,,,SN BR HZ,0.04444444444444445,0.01,29.85,30.05,5.1,28.0,5.9,2013,2,6,6,2,1,,,0,0
2013-02-07,9,4.499809670330265,1,89.0,1,29.0,16.0,23.0,9.5045931162032,-2.0,17.0,42.0,0.0,,, ,0.6111111111111112,0.0,30.29,30.48,4.2,34.0,5.1,2013,2,7,6,3,1,,,0,0
2013-02-08,9,2.8903717578961645,1,17.0,1,30.0,18.0,24.0,2.2222222222222223,16.0,21.0,41.0,0.0,,,SN FG+ FZFG BR UP HZ,2.588888888888889,0.25,30.09,30.16,6.3847809960824415,24.766704863593286,10.9,2013,2,8,6,4,1,,,0,0
2013-02-09,9,2.0794415416798357,1,7.0,1,22.0,16.0,19.0,0.5555555555555556,9.0,17.0,46.0,0.0,,,SN UP HZ,3.3,0.22,29.64,29.87,6.203178321108783,24.723414899115053,7.301387564904068,2013,2,9,6,5,1,,,0,0
2013-02-10,9,3.9889840465642745,1,53.0,1,39.0,11.0,25.0,6.1111111111111125,0.0,17.0,40.0,0.0,,, ,0.0,0.0,30.16,30.34,4.0,31.0,4.3,2013,2,10,6,6,1,,,0,0
2013-02-11,9,3.044522437723423,1,20.0,1,39.0,11.0,25.0,4.333333333333333,24.0,28.0,40.0,0.0,,,RA SN FG BR UP,0.15555555555555556,0.24,29.88,29.97,0.8,28.0,1.4,2013,2,11,7,0,1,,,0,0
2013-02-12,9,0.0,1,0.0,1,45.0,34.0,40.0,4.888888888888889,27.0,34.0,25.0,0.0,,,BR,0.4,0.0,29.52,29.71,11.7,25.0,11.9,2013,2,12,7,1,1,,,0,0
2013-02-13,9,0.0,1,0.0,1,42.0,28.0,35.0,3.6666666666666665,22.0,30.0,30.0,0.0,,, ,0.0,0.0,29.65,29.81,3.7,27.0,4.7,2013,2,13,7,2,1,,,0,0
2013-02-14,9,1.0986122886681098,1,2.0,1,44.0,29.0,37.0,3.4444444444444446,21.0,31.0,28.0,0.0,,, ,0.0,0.0,29.7,29.88,2.2,36.0,4.3,2013,2,14,7,3,1,Valentine's Day,,1,0
2013-02-15,9,4.110873864173311,1,60.0,1,51.0,28.0,40.0,-0.7777777777777778,28.0,35.0,25.0,0.0,,,BR,0.04444444444444445,0.0,29.8,29.96,6.2,21.0,6.5,2013,2,15,7,4,1,,,0,0
2013-02-16,9,3.828641396489095,1,45.0,1,39.0,31.0,35.0,-3.111111111111111,24.0,31.0,30.0,0.0,,,SN BR,0.32222222222222224,0.0,29.75,29.89,5.9,34.0,6.1,2013,2,16,7,5,1,,,0,0
2013-02-17,9,3.5263605246161616,1,33.0,1,31.0,17.0,24.0,-1.6666666666666667,7.0,18.0,41.0,0.0,,,SN UP,0.3111111111111111,0.02,29.36,29.52,15.4,31.0,16.1,2013,2,17,7,6,1,,,0,0
2013-02-18,9,3.4965075614664802,1,32.0,1,31.0,15.0,23.0,4.4444444444444455,-1.0,17.0,42.0,0.0,,, ,0.0,0.0,29.72,29.95,15.5,28.0,16.4,2013,2,18,8,0,1,Presidents' Day (Most regions),,1,0
2013-02-19,9,4.465908118654584,1,86.0,1,47.0,22.0,35.0,0.2222222222222222,21.0,32.0,30.0,0.0,,,RA BR,0.05555555555555555,0.27,29.84,29.95,3.0,19.0,5.5,2013,2,19,8,1,1,,,0,0
2013-02-20,9,3.6635616461296463,1,38.0,1,42.0,27.0,35.0,-2.3452783371103485,19.0,29.0,30.0,0.0,,, ,0.5555555555555556,0.0,29.46,29.64,12.4,27.0,12.7,2013,2,20,8,2,1,,,0,0
2013-02-21,9,4.007333185232471,1,54.0,1,31.0,25.0,28.0,-1.5555555555555556,11.0,22.0,37.0,0.0,,, ,0.08888888888888889,0.0,29.69,29.9,10.8,30.0,11.9,2013,2,21,8,3,1,,,0,0
2013-02-22,9,4.07753744390572,1,58.0,1,40.0,25.0,33.0,-3.6666666666666665,18.0,28.0,32.0,0.0,,, ,0.5222222222222223,0.0,30.16,30.35,2.8,1.0,4.5,2013,2,22,8,4,1,,,0,0
2013-02-23,9,3.367295829986474,1,28.0,1,39.0,32.0,36.0,-0.6666666666666666,27.0,32.0,29.0,0.0,,,SN BR,0.3111111111111111,0.03,30.03,30.17,1.4,10.0,2.6,2013,2,23,8,5,1,,,0,0
2013-02-24,9,3.970291913552122,1,52.0,1,37.0,31.0,34.0,2.4444444444444446,31.0,33.0,31.0,0.0,,,RA SN BR,2.1333333333333333,0.32,29.65,29.82,9.7,2.0,10.2,2013,2,24,8,6,1,,,0,0
2013-02-25,9,3.5553480614894135,1,34.0,1,40.0,28.0,34.0,0.2222222222222222,28.0,32.0,31.0,0.0,,,SN BR,0.04444444444444445,0.0,29.91,30.11,2.4,1.0,2.8,2013,2,25,9,0,1,,,0,0
2013-02-26,9,2.772588722239781,1,15.0,1,43.0,29.0,36.0,1.0,28.0,33.0,29.0,0.0,,,BR,0.5555555555555556,0.0,30.14,30.3,2.4,10.0,3.0,2013,2,26,9,1,1,,,0,0
2013-02-27,9,3.6375861597263857,1,37.0,1,42.0,37.0,40.0,-0.7777777777777778,35.0,38.0,25.0,0.0,,,RA BR,1.088888888888889,1.12,29.75,29.86,12.8,7.0,14.2,2013,2,27,9,2,1,,,0,0
2013-02-28,9,2.70805020110221,1,14.0,1,47.0,35.0,41.0,-1.5555555555555556,33.0,37.0,24.0,0.0,,, ,0.011111111111111113,0.0,29.42,29.59,2.8,31.0,5.0,2013,2,28,9,3,1,,,0,0
2013-03-01,9,4.1588830833596715,1,63.0,1,41.0,34.0,33.97628620924444,-4.888888888888889,29.0,34.0,31.010454028048397,0.0644945642431545,,, ,0.0,0.0,29.45,29.63,4.4,34.0,5.1,2013,3,1,9,4,1,,,0,0
2013-03-02,9,4.406719247264253,1,81.0,1,43.0,32.0,38.0,-6.333333333333332,25.0,33.0,27.0,0.0,,, ,0.0,0.0,29.5,29.66,4.5,31.0,5.2,2013,3,2,9,5,1,,,0,0
2013-03-03,9,3.6635616461296463,1,38.0,1,40.0,31.0,36.0,-2.7777777777777777,27.0,32.0,29.0,0.0,,,RA SN,0.07777777777777778,0.0,29.46,29.62,5.9,30.0,6.4,2013,3,3,9,6,1,,,0,0
2013-03-04,9,3.2188758248682006,1,24.0,1,40.0,31.0,36.0,5.717630769090492,22.0,30.0,29.0,0.0,,,SN UP,0.0,0.0,29.46,29.64,11.1,30.0,11.7,2013,3,4,10,0,1,,,0,0
2013-03-05,9,3.1780538303479458,1,23.0,1,46.0,31.0,39.0,-1.5275842580781938,26.0,33.0,26.0,0.0,,, ,0.4777777777777778,0.0,29.75,29.96,4.4,35.0,6.3,2013,3,5,10,1,1,,,0,0
2013-03-06,9,2.833213344056216,1,16.0,1,40.0,34.0,37.0,-4.4444444444444455,31.0,35.0,28.0,0.0,,,RA SN BR UP,0.07777777777777778,0.16,29.94,30.11,15.5,6.0,16.0,2013,3,6,10,2,1,,,0,0
2013-03-07,9,3.871201010907891,1,47.0,1,35.0,32.0,34.0,-0.7777777777777778,28.0,31.0,31.0,0.0,,,SN FG BR UP,1.0555555555555556,0.01,29.91,30.07,17.9,2.0,18.1,2013,3,7,10,3,1,,,0,0
2013-03-08,9,3.828641396489095,1,45.0,1,44.0,30.0,37.0,2.1111111111111107,25.0,32.0,28.0,0.0,,,SN FG+ FZFG BR,1.855555555555556,0.16,29.88,30.06,12.8,1.0,12.9,2013,3,8,10,4,1,,,0,0
2013-03-09,9,3.6888794541139363,1,39.0,1,46.0,27.0,37.0,5.5555555555555545,22.0,32.0,28.0,0.0,,,BR,0.0,0.0,30.09,30.27,5.3,4.0,6.2,2013,3,9,10,5,1,,,0,0
2013-03-10,9,4.23410650459726,1,68.0,1,46.0,22.0,34.0,-0.8888888888888888,27.0,31.0,31.0,0.0,,,BR,0.0,0.0,30.22,30.38,1.4,12.0,2.4,2013,3,10,10,6,1,,,0,0
2013-03-11,9,2.995732273553991,1,19.0,1,53.0,35.0,44.0,-2.2222222222222223,33.0,39.0,21.0,0.0,,, ,0.0,0.0,30.09,30.23,5.8,20.0,5.9,2013,3,11,11,0,1,,,0,0
2013-03-12,9,2.3978952727983707,1,10.0,1,56.0,43.0,50.0,-0.3986090799341595,46.0,48.0,15.0,0.0,,,RA BR,0.1111111111111111,0.27,29.82,29.94,3.7,16.0,5.5,2013,3,12,11,1,1,,,0,0
2013-03-13,9,3.258096538021482,1,25.0,1,53.0,32.0,43.0,-1.0,28.0,38.0,22.0,0.0,,, ,0.0,0.0,29.59,29.75,8.6,28.0,9.0,2013,3,13,11,2,1,,,0,0
2013-03-14,9,3.367295829986474,1,28.0,1,38.0,22.0,30.0,0.5491631501799734,14.0,26.0,35.0,0.0,,, ,0.0,0.0,29.59,29.77,10.5,28.0,11.6,2013,3,14,11,3,1,,,0,0
2013-03-15,9,3.713572066704308,1,40.0,1,42.0,20.0,31.0,3.4444444444444446,12.0,25.0,34.0,0.0,,,SN,0.1,0.0,29.61,29.76,9.3,28.0,10.8,2013,3,15,11,4,1,,,0,0
2013-03-16,9,3.5553480614894135,1,34.0,1,39.0,27.0,33.0,4.4444444444444455,11.0,26.0,32.0,0.0,,, ,0.022222222222222227,0.0,29.63,29.82,5.3,31.0,7.1,2013,3,16,11,5,1,,,0,0
2013-03-17,9,3.713572066704308,1,40.0,1,38.0,22.0,30.0,-1.0,7.0,23.0,35.0,0.0,,, ,0.0,0.0,29.88,30.09,7.8,32.0,8.2,2013,3,17,11,6,1,St. Patrick's Day,,1,0
2013-03-18,9,3.1780538303479458,1,23.0,1,39.0,17.0,28.0,0.7777777777777778,8.0,23.0,37.0,0.0,,,SN BR,0.15555555555555556,0.03,30.22,30.37,0.4,16.0,3.4,2013,3,18,12,0,1,,,0,0
2013-03-19,9,3.784189633918261,1,43.0,1,35.0,27.0,31.0,-2.333333333333333,29.0,31.0,34.0,0.0,,,SN FG+ FG FZFG BR,2.0777777777777766,0.63,29.73,29.87,10.1,5.0,12.8,2013,3,19,12,1,1,,,0,0
2013-03-20,9,2.995732273553991,1,19.0,1,38.0,25.0,32.0,-6.4444444444444455,19.0,27.0,33.0,0.0,,, ,0.022222222222222227,0.0,29.58,29.75,10.9,26.0,11.4,2013,3,20,12,2,1,,,0,0
2013-03-21,9,3.5553480614894135,1,34.0,1,38.0,23.0,31.0,-5.4444444444444455,19.0,27.0,34.0,0.0,,, ,0.0,0.0,29.57,29.72,1.7,21.0,3.3,2013,3,21,12,3,1,,,0,0
2013-03-22,9,1.9459101490553132,1,6.0,1,41.0,29.0,35.0,-5.0,17.0,28.0,30.0,0.0,,, ,0.0,0.0,29.49,29.67,7.3,28.0,8.4,2013,3,22,12,4,1,,,0,0
2013-03-23,9,3.295836866004329,1,26.0,1,43.0,28.0,36.0,-6.0,17.0,29.0,29.0,0.0,,, ,0.0,0.0,29.54,29.71,11.6,28.0,12.5,2013,3,23,12,5,1,,,0,0
2013-03-24,9,4.6443908991413725,1,103.0,1,46.0,32.0,39.0,-8.0,22.0,33.0,26.0,0.0,,, ,0.0,0.0,29.62,29.78,6.2,31.0,7.4,2013,3,24,12,6,1,,,0,0
2013-03-25,9,3.044522437723423,1,20.0,1,42.0,30.0,36.0,-11.333333333333336,28.0,33.0,29.0,0.0,,, ,0.0,0.0,29.52,29.66,7.9,4.0,8.4,2013,3,25,13,0,1,,,0,0
2013-03-26,9,3.4011973816621555,1,29.0,1,51.0,34.0,43.0,-10.777777777777779,21.0,34.0,22.0,0.0,,, ,0.0,0.0,29.49,29.68,6.1,33.0,7.4,2013,3,26,13,1,1,,,0,0
2013-03-27,9,2.5649493574615367,1,12.0,1,55.0,30.0,43.0,-4.777777777777779,24.0,36.0,22.0,0.0,,,RA,0.0,0.0,29.63,29.8,7.9,32.0,9.6,2013,3,27,13,2,1,,,0,0
2013-03-28,9,1.6094379124341003,1,4.0,1,49.0,37.0,43.0,0.0,31.0,38.0,22.0,0.0,,,RA,0.0,0.01,29.78,29.96,3.0,35.0,4.6,2013,3,28,13,3,1,,,0,0
2013-03-29,9,2.8903717578961645,1,17.0,1,58.0,33.0,46.0,3.5555555555555562,30.0,39.0,19.0,0.0,,, ,0.0,0.0,29.85,30.02,4.0,29.0,5.3,2013,3,29,13,4,1,,,0,0
2013-03-30,9,3.1354942159291497,1,22.0,1,57.0,34.0,46.0,5.820561121383487,22.0,37.0,19.0,0.0,,, ,0.0,0.0,29.89,30.06,4.9,31.0,5.2,2013,3,30,13,5,1,,,0,0
2013-03-31,9,3.6109179126442243,1,36.0,1,62.0,29.0,46.0,3.670616304974404,25.0,38.0,19.0,0.0,,,RA,0.0,0.08,29.88,30.01,5.1,19.0,6.7,2013,3,31,13,6,1,Easter Sunday,,1,0
2013-04-01,9,3.1780538303479458,1,23.0,1,62.0,35.0,49.0,2.333333333333333,32.0,41.0,16.0,0.0,,,RA BR,0.0,0.12,29.47,29.63,10.3,28.0,12.3,2013,4,1,14,0,2,,,0,0
2013-04-02,9,3.6635616461296463,1,38.0,1,42.0,30.0,36.0,-6.1111111111111125,10.0,28.0,29.0,0.0,,, ,0.0,0.0,29.68,29.86,15.8,26.0,16.1,2013,4,2,14,1,2,,,0,0
2013-04-03,9,3.4657359027997265,1,31.0,1,48.0,30.0,39.0,-9.777777777777779,8.0,29.0,26.0,0.0,,, ,0.0,0.0,29.8,29.99,14.4,28.0,14.8,2013,4,3,14,2,2,,,0,0
2013-04-04,9,2.5649493574615367,1,12.0,1,57.0,30.0,44.0,-5.666666666666668,14.0,33.0,21.0,0.0,,, ,0.0,0.0,30.01,30.16,8.5,25.0,10.2,2013,4,4,14,3,2,,,0,0
2013-04-05,9,4.174387269895637,1,64.0,1,62.0,38.0,50.0,-4.5555555555555545,23.0,37.0,15.0,0.0,,,RA,0.0,0.0,29.68,29.84,6.6,27.0,10.4,2013,4,5,14,4,2,,,0,0
2013-04-06,9,3.5553480614894135,1,34.0,1,46.0,29.0,38.0,0.8888888888888888,7.0,28.0,27.0,0.0,,, ,0.0,0.0,29.98,30.2,10.5,31.0,11.0,2013,4,6,14,5,2,,,0,0
2013-04-07,9,3.8501476017100584,1,46.0,1,58.0,26.0,42.0,3.111111111111111,25.0,37.0,23.0,0.0,,, ,0.0,0.0,30.03,30.16,8.2,20.0,8.4,2013,4,7,14,6,2,,,0,0
2013-04-08,9,3.6635616461296463,1,38.0,1,65.0,42.0,54.0,6.333333333333332,36.0,45.0,11.0,0.0,,, ,0.0,0.0,29.88,30.04,2.2,27.0,6.0,2013,4,8,15,0,2,,,0,0
2013-04-09,9,3.7376696182833684,1,41.0,1,71.0,46.0,59.0,6.5555555555555545,41.0,49.0,6.0,0.0,,,RA HZ,0.0,0.05,29.8,29.95,2.5,30.0,5.8,2013,4,9,15,1,2,,,0,0
2013-04-10,9,4.442651256490317,1,84.0,1,61.0,46.0,54.0,-5.256699253472443,44.0,48.0,11.0,0.0,,,RA BR,0.0,0.53,29.79,29.94,1.6,8.0,2.8,2013,4,10,15,2,2,,,0,0
2013-04-11,9,3.4011973816621555,1,29.0,1,53.0,43.0,48.0,-6.777777777777778,35.0,42.0,17.0,0.0,,,BR,0.0,0.04,29.84,30.03,4.6,2.0,5.8,2013,4,11,15,3,2,,,0,0
2013-04-12,9,2.995732273553991,1,19.0,1,44.0,37.0,41.0,-4.4444444444444455,32.0,36.0,24.0,0.0,,,RA BR,0.022222222222222227,0.27,29.91,30.04,10.9,7.0,11.5,2013,4,12,15,4,2,,,0,0
2013-04-13,9,2.3978952727983707,1,10.0,1,54.0,36.0,45.0,-1.6666666666666667,34.0,39.0,20.0,0.0,,,RA BR,0.0,0.06,29.69,29.87,3.3,33.0,5.4,2013,4,13,15,5,2,,,0,0
2013-04-14,9,4.23410650459726,1,68.0,1,57.0,38.0,48.0,2.3072897515872866,31.0,40.0,17.0,0.0,,, ,0.022222222222222227,0.0,29.85,30.04,7.4,28.0,7.7,2013,4,14,15,6,2,,,0,0
2013-04-15,9,4.1588830833596715,1,63.0,1,58.0,32.0,45.0,6.1111111111111125,31.0,40.0,20.0,0.0,,, ,0.0,0.0,30.17,30.35,2.5,13.0,3.8,2013,4,15,16,0,2,Tax Day,,1,0
2013-04-16,9,2.3978952727983707,1,10.0,1,67.0,40.0,54.0,3.7777777777777777,41.0,48.0,11.0,0.0,,,RA,0.0,0.0,30.11,30.24,9.4,21.0,9.8,2013,4,16,16,1,2,,,0,0
2013-04-17,9,2.4849066497880004,1,11.0,1,66.0,46.0,56.0,6.0,32.0,46.0,9.0,0.0,,, ,0.0,0.0,30.01,30.21,7.8,31.0,9.5,2013,4,17,16,2,2,,,0,0
2013-04-18,9,3.2188758248682006,1,24.0,1,61.0,36.0,49.0,-3.4444444444444446,31.0,43.0,16.0,0.0,,, ,0.0,0.0,30.19,30.33,3.7,16.0,6.5,2013,4,18,16,3,2,,,0,0
2013-04-19,9,2.772588722239781,1,15.0,1,78.0,54.0,66.0,-4.0,56.0,60.0,0.0,1.0,,,RA BR,0.022222222222222227,0.04,29.75,29.87,12.8,20.0,13.2,2013,4,19,16,4,2,,,0,0
